DonorId,Potential Duplicates
54350.0,"[16691.0, 52467.0]"
16691.0,"[52467.0, 54350.0]"
52467.0,"[16691.0, 54350.0]"
77479.0,[48704.0]
48704.0,[77479.0]
78104.0,[43691.0]
43691.0,[78104.0]
78749.0,"[31570.0, 31716.0]"
31570.0,"[31716.0, 78749.0]"
31716.0,"[31570.0, 78749.0]"
17250.0,"[5039.0, 4602.0, 14510.0, 46319.0]"
78742.0,"[56066.0, 1033.0, 2988.0, 77265.0, 26289.0]"
1033.0,"[56066.0, 2988.0, 78742.0]"
56066.0,"[1033.0, 77265.0, 26289.0, 78742.0]"
2988.0,"[1033.0, 77265.0, 78742.0]"
77265.0,"[56066.0, 2988.0, 78742.0]"
5933.0,"[54390.0, 30911.0]"
21796.0,[54390.0]
50603.0,"[5611.0, 11629.0, 9167.0]"
9167.0,"[50603.0, 11629.0]"
11629.0,"[50603.0, 9167.0]"
5611.0,"[50603.0, 5284.0]"
34549.0,"[11620.0, 19019.0, 26193.0, 660.0, 2682.0]"
660.0,"[11620.0, 19019.0, 6603.0, 26193.0, 34549.0, 2682.0]"
26193.0,"[660.0, 34549.0]"
11620.0,"[660.0, 34549.0]"
19019.0,"[660.0, 34549.0]"
10509.0,[21456.0]
21456.0,[10509.0]
78703.0,[54338.0]
34511.0,"[50145.0, 47797.0]"
50145.0,"[47797.0, 34511.0]"
47797.0,"[50145.0, 34511.0]"
78694.0,"[9138.0, 33506.0, 13431.0]"
13431.0,"[9138.0, 33506.0, 16845.0, 78694.0]"
33506.0,"[13431.0, 78694.0, 9138.0, 15831.0, 5466.0]"
9138.0,"[33506.0, 78694.0, 13431.0]"
78668.0,[24786.0]
24786.0,"[78668.0, 22622.0]"
78738.0,"[76728.0, 18284.0, 9311.0]"
9311.0,"[52442.0, 78738.0, 5388.0]"
18284.0,"[78738.0, 19036.0]"
76728.0,"[8096.0, 78738.0, 6367.0]"
2136.0,"[2504.0, 1641.0, 28346.0, 1132.0]"
1132.0,"[3008.0, 2504.0, 1641.0, 2136.0, 28346.0]"
28346.0,"[3008.0, 2504.0, 1641.0, 1132.0, 2136.0]"
1641.0,"[2136.0, 28346.0, 1132.0, 2504.0]"
2504.0,"[3008.0, 1641.0, 1132.0, 2136.0, 28346.0]"
26351.0,[2049.0]
2049.0,"[15885.0, 26351.0]"
67390.0,"[28920.0, 31393.0, 31528.0]"
31393.0,"[31528.0, 28920.0, 67390.0]"
28920.0,"[31528.0, 31393.0, 67390.0]"
31528.0,"[28920.0, 31393.0, 67390.0]"
56050.0,"[901.0, 46895.0]"
46895.0,[56050.0]
12779.0,"[19745.0, 1620.0, 8757.0, 16335.0]"
1620.0,"[81320.0, 12779.0, 74467.0]"
8757.0,"[12779.0, 74467.0]"
19745.0,[12779.0]
16335.0,"[25137.0, 12779.0]"
26856.0,"[24123.0, 18236.0, 54037.0, 1975.0]"
18236.0,"[8999.0, 26856.0, 14895.0, 754.0, 54037.0, 1975.0]"
54037.0,"[26856.0, 18236.0, 1975.0]"
1975.0,"[12230.0, 18236.0, 26856.0, 54037.0, 81692.0]"
24123.0,"[26856.0, 8999.0, 12230.0, 14895.0]"
81246.0,[2635.0]
2635.0,[81246.0]
81147.0,[78755.0]
78755.0,[81147.0]
67361.0,"[10290.0, 81749.0]"
10290.0,[67361.0]
81749.0,[67361.0]
78712.0,[50171.0]
50171.0,[78712.0]
47795.0,"[37378.0, 27004.0]"
27004.0,"[37378.0, 47795.0]"
37378.0,"[47795.0, 27004.0]"
78706.0,"[81784.0, 24845.0]"
24845.0,"[18241.0, 50649.0, 78706.0]"
34356.0,"[10368.0, 13370.0]"
13370.0,"[10368.0, 11059.0, 34356.0]"
10368.0,"[13370.0, 11059.0, 34356.0]"
1142.0,"[29154.0, 8835.0]"
8835.0,"[29154.0, 1142.0]"
29154.0,"[8835.0, 1142.0]"
81028.0,"[10523.0, 21763.0, 16339.0]"
21763.0,"[36387.0, 81028.0, 8243.0, 16339.0, 10523.0]"
16339.0,"[21763.0, 10523.0, 81028.0]"
10523.0,"[21763.0, 36387.0, 81028.0, 50193.0, 16339.0, 8243.0, 16703.0]"
81321.0,[8869.0]
8869.0,[81321.0]
67524.0,[46787.0]
46787.0,"[26840.0, 67524.0]"
52220.0,"[18264.0, 23535.0]"
18264.0,"[52220.0, 23535.0]"
23535.0,"[18264.0, 52220.0]"
69529.0,[18151.0]
18151.0,"[13232.0, 69529.0]"
69826.0,[1178.0]
1178.0,"[69826.0, 17939.0]"
69683.0,[10326.0]
10326.0,[69683.0]
6428.0,[215.0]
215.0,"[74196.0, 6428.0]"
82970.0,"[3786.0, 5356.0, 21173.0, 54661.0]"
5356.0,"[82970.0, 21173.0]"
21173.0,"[82970.0, 5356.0, 5357.0]"
54661.0,"[16659.0, 53882.0, 16026.0, 82970.0, 67420.0]"
67247.0,[22178.0]
22178.0,[67247.0]
81057.0,[2389.0]
2389.0,"[81057.0, 6388.0, 9845.0]"
24362.0,[68810.0]
68810.0,[24362.0]
81018.0,[10738.0]
10738.0,[81018.0]
72635.0,[5631.0]
78929.0,[204.0]
54334.0,[38020.0]
38020.0,[54334.0]
22693.0,"[56061.0, 78806.0]"
3303.0,[21600.0]
21600.0,[3303.0]
78183.0,[52213.0]
52213.0,[78183.0]
21320.0,"[50221.0, 22247.0]"
50221.0,"[21320.0, 22247.0]"
22247.0,"[21320.0, 50221.0]"
34281.0,"[38058.0, 23989.0]"
38058.0,[34281.0]
23989.0,[34281.0]
46785.0,[14334.0]
14334.0,"[46785.0, 9781.0]"
49873.0,[9929.0]
9929.0,[49873.0]
78916.0,[81189.0]
81189.0,[78916.0]
78778.0,[69859.0]
69859.0,[78778.0]
2301.0,[1497.0]
1497.0,"[74432.0, 2301.0]"
6501.0,"[5264.0, 9076.0, 17270.0]"
17270.0,"[5264.0, 9076.0, 6501.0]"
5264.0,"[9076.0, 6501.0, 17270.0]"
9076.0,"[5264.0, 6501.0, 17270.0]"
72156.0,[56021.0]
56021.0,[72156.0]
1013.0,"[77992.0, 73962.0, 53901.0, 10055.0]"
77992.0,[1013.0]
10055.0,[1013.0]
73962.0,[1013.0]
53901.0,[1013.0]
46762.0,[25348.0]
25348.0,[46762.0]
78732.0,[668.0]
668.0,[78732.0]
78741.0,"[10362.0, 55998.0]"
55998.0,"[5592.0, 16133.0, 78741.0]"
10362.0,[78741.0]
72631.0,[4551.0]
4551.0,"[16732.0, 72631.0]"
81763.0,"[1738.0, 87106.0, 17371.0, 78215.0]"
81145.0,[45280.0]
45280.0,[81145.0]
69958.0,[5041.0]
5041.0,[69958.0]
29770.0,"[69526.0, 81086.0]"
81092.0,"[77998.0, 27463.0]"
77998.0,"[81092.0, 27463.0]"
27463.0,"[81092.0, 77998.0]"
69731.0,[23520.0]
23520.0,[69731.0]
78117.0,"[912.0, 6500.0, 45502.0]"
45502.0,"[912.0, 78117.0]"
912.0,"[7066.0, 3294.0, 78117.0, 45502.0]"
6500.0,"[78117.0, 69862.0, 1402.0, 16254.0, 2111.0]"
67843.0,"[20133.0, 18702.0]"
81237.0,[77945.0]
77945.0,"[72644.0, 17285.0, 23278.0, 19827.0, 81237.0, 31063.0]"
78114.0,"[753.0, 14765.0]"
14765.0,"[753.0, 78114.0]"
753.0,"[78114.0, 14765.0]"
81679.0,[49883.0]
49883.0,[81679.0]
82971.0,[44044.0]
44044.0,[82971.0]
13428.0,[1115.0]
1115.0,[13428.0]
24037.0,[81143.0]
81143.0,[24037.0]
24951.0,[74445.0]
74445.0,"[81744.0, 24951.0]"
50138.0,"[13553.0, 24858.0]"
24858.0,"[13553.0, 50138.0]"
13553.0,"[50138.0, 24858.0]"
24171.0,"[30963.0, 74670.0]"
30963.0,"[32585.0, 24171.0]"
74670.0,"[24171.0, 38028.0]"
81338.0,[17283.0]
17283.0,[81338.0]
81701.0,[78127.0]
78127.0,[81701.0]
73972.0,[54363.0]
54363.0,"[34467.0, 73972.0]"
12123.0,"[22802.0, 16677.0]"
22802.0,[12123.0]
16677.0,"[6105.0, 12123.0, 11085.0, 3671.0]"
81751.0,[78126.0]
78126.0,"[74957.0, 81751.0]"
82973.0,[22787.0]
22787.0,[82973.0]
81014.0,"[33484.0, 31260.0]"
33484.0,"[31260.0, 81014.0]"
31260.0,"[33484.0, 81014.0]"
81064.0,[25115.0]
25115.0,[81064.0]
49837.0,[68854.0]
78702.0,[54337.0]
54337.0,[78702.0]
78704.0,[67378.0]
67378.0,[78704.0]
78676.0,[78045.0]
78045.0,[78676.0]
50008.0,[17591.0]
17591.0,[50008.0]
23884.0,[78109.0]
78109.0,[23884.0]
816.0,[20677.0]
49994.0,"[67578.0, 12099.0, 12357.0]"
12357.0,"[49994.0, 12099.0]"
67578.0,[49994.0]
12099.0,"[49994.0, 12357.0]"
17425.0,"[25216.0, 16111.0]"
16111.0,"[25216.0, 17425.0]"
25216.0,"[17425.0, 16111.0]"
81192.0,"[17382.0, 18015.0]"
18015.0,"[81192.0, 54553.0, 5042.0, 55964.0]"
78101.0,"[48706.0, 12147.0]"
12147.0,[78101.0]
48706.0,"[42992.0, 78753.0, 13452.0, 78101.0]"
18152.0,[16198.0]
24165.0,[16198.0]
13258.0,"[15913.0, 16108.0]"
16108.0,[13258.0]
15913.0,[13258.0]
74848.0,[68069.0]
68069.0,[74848.0]
48387.0,"[14301.0, 81653.0]"
72002.0,[18747.0]
18747.0,[72002.0]
27784.0,"[30852.0, 30182.0, 67607.0, 68027.0, 27903.0]"
30852.0,"[27524.0, 30182.0, 27784.0, 67607.0, 68027.0, 27903.0]"
68027.0,"[30852.0, 27524.0, 30182.0, 27784.0, 67607.0, 27903.0]"
30182.0,"[30852.0, 27524.0, 27784.0, 67607.0, 68027.0, 27903.0]"
27903.0,"[27524.0, 30852.0, 30182.0, 27784.0, 68027.0]"
20105.0,[8883.0]
8883.0,[20105.0]
81112.0,[78098.0]
78098.0,[81112.0]
20545.0,"[81760.0, 12086.0]"
45265.0,"[55968.0, 12740.0, 43709.0, 78078.0]"
55968.0,"[45265.0, 12740.0, 43709.0]"
12740.0,"[55968.0, 45265.0, 43709.0, 72111.0]"
43709.0,"[55968.0, 45265.0, 12740.0, 72111.0]"
78078.0,"[45265.0, 81116.0]"
78715.0,[78179.0]
78179.0,[78715.0]
78705.0,"[74217.0, 78701.0, 52245.0, 18038.0, 46999.0]"
52245.0,"[78705.0, 74217.0, 18038.0]"
74217.0,"[78705.0, 3892.0, 52245.0, 18038.0, 46999.0]"
18038.0,"[78705.0, 52245.0, 74217.0]"
78663.0,[22470.0]
22470.0,[78663.0]
78830.0,[8037.0]
72737.0,[67923.0]
67923.0,[72737.0]
67263.0,[21555.0]
21555.0,"[671.0, 67263.0]"
20503.0,"[78681.0, 54565.0, 20518.0]"
52207.0,"[25211.0, 12847.0]"
12847.0,[52207.0]
25211.0,[52207.0]
47030.0,[10435.0]
10435.0,[47030.0]
77471.0,"[45938.0, 22437.0, 13631.0]"
13631.0,"[19264.0, 22437.0, 5361.0, 13623.0, 4990.0, 77471.0]"
78784.0,"[22504.0, 24794.0, 17184.0]"
24794.0,"[78784.0, 17184.0, 22504.0]"
22504.0,"[78784.0, 24794.0, 17184.0]"
17184.0,"[78784.0, 4273.0, 24794.0, 22504.0]"
45486.0,"[19724.0, 8070.0]"
8070.0,[45486.0]
19724.0,[45486.0]
81063.0,"[12116.0, 16767.0]"
12116.0,"[16767.0, 81063.0]"
16767.0,"[12116.0, 81063.0]"
52208.0,"[69787.0, 22724.0, 5662.0, 21743.0]"
5662.0,"[52208.0, 11009.0, 69787.0, 78773.0]"
21743.0,"[52208.0, 1522.0, 7024.0]"
78786.0,[69875.0]
69875.0,[78786.0]
69758.0,[25120.0]
25120.0,[69758.0]
81714.0,"[84003.0, 81707.0]"
23717.0,[10445.0]
10445.0,"[19947.0, 23717.0]"
78725.0,[22463.0]
22463.0,[78725.0]
78037.0,[46807.0]
46807.0,[78037.0]
13376.0,[29789.0]
29789.0,[13376.0]
34250.0,"[25249.0, 74179.0, 2399.0]"
2399.0,"[18528.0, 25249.0, 1506.0, 74179.0, 34250.0, 12106.0, 22516.0, 53883.0, 47964.0]"
25249.0,"[34250.0, 74179.0, 2399.0]"
74179.0,"[10919.0, 25249.0, 34250.0, 2399.0]"
67343.0,[74878.0]
74878.0,[67343.0]
81770.0,[24960.0]
24960.0,[81770.0]
26836.0,[14849.0]
14849.0,[26836.0]
78079.0,[74377.0]
74377.0,[78079.0]
78209.0,"[18.0, 18316.0]"
18.0,"[69472.0, 78209.0, 31568.0]"
18316.0,"[78209.0, 21502.0]"
81116.0,[78078.0]
53994.0,[11030.0]
11030.0,[53994.0]
47450.0,[54696.0]
54696.0,"[47450.0, 47171.0]"
1119.0,"[4963.0, 78055.0]"
78055.0,"[4963.0, 1119.0]"
4963.0,"[78055.0, 8996.0, 1119.0]"
3790.0,[14430.0]
14430.0,[3790.0]
75255.0,[78065.0]
78065.0,[75255.0]
50141.0,[21177.0]
21177.0,[50141.0]
12777.0,"[10146.0, 25077.0, 69495.0]"
10146.0,"[12777.0, 25077.0]"
69495.0,[12777.0]
25077.0,"[12777.0, 10146.0]"
78086.0,[36677.0]
36677.0,[78086.0]
78203.0,[548.0]
24077.0,"[2978.0, 2402.0]"
48276.0,[15901.0]
15901.0,[48276.0]
18225.0,"[25235.0, 78052.0]"
78052.0,"[18225.0, 25235.0]"
25235.0,"[18225.0, 78052.0]"
78753.0,[48706.0]
78772.0,[55999.0]
55999.0,[78772.0]
74060.0,[78887.0]
78887.0,[74060.0]
1007.0,"[2403.0, 44621.0]"
2403.0,"[44621.0, 1007.0]"
44621.0,"[2403.0, 1007.0]"
16178.0,"[11299.0, 36406.0]"
36406.0,"[16178.0, 11299.0, 47167.0]"
11299.0,"[16178.0, 36406.0]"
78752.0,[56022.0]
56022.0,[78752.0]
81054.0,[21154.0]
21154.0,[81054.0]
69730.0,[24125.0]
24125.0,[69730.0]
81303.0,[28473.0]
28473.0,[81303.0]
78723.0,"[104.0, 10635.0, 81741.0]"
81741.0,"[104.0, 78723.0, 10635.0]"
104.0,"[78723.0, 81741.0]"
10635.0,"[78723.0, 81741.0]"
33455.0,"[20768.0, 19622.0, 138.0, 34229.0, 7161.0]"
34229.0,"[23897.0, 7161.0, 19622.0, 33455.0]"
19622.0,"[34229.0, 33455.0]"
7161.0,"[54338.0, 34229.0, 33455.0]"
78730.0,[5369.0]
5369.0,[78730.0]
34274.0,"[18265.0, 23963.0, 47077.0]"
47077.0,"[18265.0, 34274.0, 23963.0]"
18265.0,"[34274.0, 23435.0, 47077.0]"
23963.0,"[34274.0, 23435.0, 47077.0]"
81331.0,[67580.0]
67580.0,[81331.0]
13393.0,[2035.0]
2035.0,[13393.0]
78700.0,"[11592.0, 81661.0]"
11592.0,"[6616.0, 78700.0]"
69661.0,"[74357.0, 16246.0]"
16246.0,"[74357.0, 69661.0]"
74357.0,"[22913.0, 69661.0, 16246.0]"
81313.0,[18122.0]
18122.0,[81313.0]
81728.0,[14149.0]
14149.0,"[81728.0, 24583.0]"
69757.0,"[21693.0, 24062.0]"
21693.0,"[69757.0, 24062.0]"
24062.0,"[69757.0, 21693.0]"
81299.0,[28497.0]
28497.0,"[76331.0, 7138.0, 81299.0, 1412.0]"
67591.0,"[10330.0, 7043.0]"
7043.0,"[10330.0, 67591.0]"
10330.0,"[7043.0, 67591.0]"
81207.0,"[132.0, 29870.0, 998.0]"
132.0,"[998.0, 81207.0]"
29870.0,"[2973.0, 81207.0]"
998.0,"[132.0, 2973.0, 81207.0]"
25578.0,"[28208.0, 72106.0, 3245.0]"
3245.0,"[28208.0, 25578.0, 72106.0]"
28208.0,"[25578.0, 1018.0, 3245.0]"
72106.0,"[25578.0, 3245.0]"
21564.0,[78057.0]
78057.0,[21564.0]
20111.0,"[24091.0, 52206.0, 751.0]"
47183.0,[751.0]
78059.0,[74381.0]
74381.0,[78059.0]
81345.0,[69801.0]
69801.0,[81345.0]
67529.0,[25103.0]
25103.0,[67529.0]
36427.0,[25417.0]
25417.0,"[9059.0, 36427.0]"
53980.0,[9909.0]
9909.0,[53980.0]
81652.0,"[3425.0, 81754.0, 81756.0, 81654.0]"
81344.0,[3140.0]
3140.0,[81344.0]
18363.0,"[16196.0, 9965.0]"
16196.0,"[18363.0, 9965.0]"
9965.0,"[18363.0, 16196.0]"
81320.0,"[1620.0, 23751.0]"
23751.0,"[81320.0, 74467.0]"
21552.0,"[50671.0, 74159.0]"
74159.0,"[21552.0, 11536.0, 77027.0]"
50671.0,[21552.0]
981.0,[6045.0]
6045.0,[981.0]
81243.0,[53958.0]
53958.0,[81243.0]
53946.0,"[6433.0, 31330.0]"
6433.0,"[53946.0, 8172.0]"
31330.0,"[53946.0, 8172.0]"
36438.0,[26420.0]
26420.0,[36438.0]
921.0,[9950.0]
9950.0,[921.0]
16279.0,"[77460.0, 23190.0]"
23190.0,[16279.0]
77460.0,[16279.0]
44585.0,[23868.0]
23868.0,[44585.0]
44592.0,"[21809.0, 8845.0]"
21809.0,"[44592.0, 8845.0]"
8845.0,"[44592.0, 21809.0]"
2973.0,"[29870.0, 998.0]"
78771.0,"[38000.0, 26036.0]"
26036.0,"[20098.0, 78771.0]"
38000.0,"[20098.0, 78771.0, 23934.0]"
81734.0,[82806.0]
82806.0,[81734.0]
12055.0,"[2961.0, 5655.0]"
5655.0,"[2961.0, 2421.0, 12055.0]"
2961.0,"[5655.0, 12055.0]"
69635.0,[25383.0]
25383.0,[69635.0]
34271.0,"[4104.0, 2382.0, 2417.0, 4946.0, 28191.0]"
4104.0,"[34271.0, 2382.0, 2417.0, 4946.0, 28191.0]"
2382.0,"[4104.0, 2417.0, 9005.0, 34271.0]"
4946.0,"[4104.0, 28191.0, 9005.0, 34271.0]"
2417.0,"[4104.0, 9005.0, 2382.0, 34271.0]"
74745.0,"[20712.0, 14402.0, 25300.0]"
25300.0,"[74745.0, 14402.0, 74879.0]"
14402.0,"[74745.0, 25300.0, 74879.0]"
53905.0,"[16176.0, 38068.0]"
16176.0,"[2904.0, 53905.0, 73947.0]"
38068.0,[53905.0]
38724.0,[23680.0]
23680.0,[38724.0]
83865.0,[18516.0]
18516.0,[83865.0]
81692.0,[1975.0]
69568.0,"[78050.0, 16053.0]"
78050.0,"[69568.0, 16053.0]"
16053.0,"[69568.0, 78050.0, 1062.0, 24048.0, 53877.0]"
24138.0,"[2977.0, 53922.0]"
30408.0,"[17474.0, 23556.0]"
23556.0,"[30408.0, 17474.0, 74576.0, 74551.0]"
17474.0,"[30408.0, 23556.0]"
81744.0,"[74445.0, 14342.0]"
14342.0,"[81744.0, 8955.0]"
49845.0,"[74466.0, 19974.0]"
19974.0,"[74466.0, 49845.0]"
74466.0,"[49845.0, 19974.0]"
81312.0,[19728.0]
19728.0,"[81312.0, 10220.0]"
83207.0,"[74073.0, 67332.0]"
74073.0,"[67332.0, 83207.0]"
67332.0,"[74073.0, 83207.0]"
1071.0,[74757.0]
74757.0,[1071.0]
81762.0,"[30851.0, 83213.0, 20955.0]"
30851.0,"[9777.0, 81762.0, 20786.0]"
20955.0,"[81762.0, 83213.0]"
69723.0,[128.0]
128.0,[69723.0]
81201.0,[25451.0]
25451.0,[81201.0]
81280.0,[26709.0]
34207.0,[23026.0]
23026.0,[34207.0]
69676.0,"[11209.0, 3020.0, 19735.0]"
3020.0,"[69676.0, 19735.0]"
19735.0,"[11209.0, 3020.0, 69676.0]"
11209.0,"[69676.0, 19735.0]"
77033.0,[74165.0]
5656.0,[2962.0]
2962.0,[5656.0]
23956.0,"[14375.0, 34199.0]"
17220.0,"[10608.0, 81782.0, 2394.0, 78206.0]"
74617.0,"[71990.0, 68016.0, 78206.0]"
52252.0,[77994.0]
77994.0,[52252.0]
81231.0,[69868.0]
69868.0,[81231.0]
24210.0,[1519.0]
1519.0,"[24210.0, 24573.0, 43926.0]"
52251.0,[77993.0]
77993.0,[52251.0]
47451.0,[8994.0]
8994.0,[47451.0]
25346.0,[12813.0]
12813.0,"[16193.0, 25346.0]"
2789.0,"[87336.0, 81754.0, 84003.0, 81654.0]"
54627.0,[6483.0]
6483.0,[54627.0]
81750.0,[1482.0]
1482.0,[81750.0]
37949.0,"[18040.0, 25239.0]"
18040.0,"[74177.0, 37949.0]"
25239.0,"[74177.0, 37949.0]"
9073.0,"[6505.0, 8786.0, 81708.0]"
26853.0,[23212.0]
23212.0,[26853.0]
18377.0,"[16242.0, 48883.0]"
30085.0,[10149.0]
10149.0,[30085.0]
34256.0,"[24057.0, 44926.0]"
44926.0,[34256.0]
24057.0,[34256.0]
27786.0,"[30361.0, 74491.0]"
74491.0,"[27786.0, 23874.0]"
30361.0,[27786.0]
5564.0,[34298.0]
34298.0,"[5564.0, 27719.0]"
23972.0,[44907.0]
81700.0,[68903.0]
68903.0,[81700.0]
26753.0,[23580.0]
23580.0,[26753.0]
21841.0,[2407.0]
2407.0,[21841.0]
81647.0,"[26745.0, 19684.0, 56054.0]"
56054.0,"[28583.0, 81647.0]"
26745.0,"[25409.0, 53883.0, 19684.0, 81647.0]"
78881.0,[46870.0]
46870.0,[78881.0]
81681.0,"[2464.0, 77979.0]"
77979.0,[81681.0]
2464.0,"[50208.0, 81681.0, 48407.0, 6479.0]"
67630.0,[78886.0]
78886.0,[67630.0]
49880.0,[23996.0]
23996.0,[49880.0]
78931.0,[2255.0]
2255.0,"[78931.0, 11411.0]"
17371.0,"[15944.0, 81763.0]"
1738.0,[81763.0]
23221.0,[18374.0]
49825.0,"[19650.0, 20594.0]"
19650.0,"[49825.0, 20594.0, 16148.0]"
20594.0,"[49825.0, 19650.0]"
27870.0,"[81776.0, 31755.0]"
22913.0,[74357.0]
78852.0,[53774.0]
53774.0,[78852.0]
81115.0,[24039.0]
24039.0,"[27978.0, 81115.0, 74191.0]"
47467.0,[44672.0]
44672.0,[47467.0]
47868.0,[23917.0]
23917.0,[47868.0]
68100.0,[2344.0]
2344.0,[68100.0]
81124.0,[11032.0]
11032.0,[81124.0]
19901.0,"[210.0, 17475.0]"
16348.0,[3048.0]
3048.0,[16348.0]
34379.0,[5889.0]
5889.0,"[34379.0, 6548.0]"
81656.0,"[24512.0, 77372.0, 67876.0]"
77372.0,"[81656.0, 67876.0, 24512.0]"
67876.0,"[81656.0, 77372.0, 24512.0]"
24512.0,"[81656.0, 77372.0, 67876.0]"
81666.0,[15420.0]
15420.0,"[81666.0, 43915.0]"
7016.0,"[9905.0, 1039.0]"
1039.0,"[7016.0, 9905.0]"
9905.0,"[7016.0, 1039.0]"
67489.0,[911.0]
911.0,[67489.0]
47684.0,"[81661.0, 67879.0]"
71959.0,[74431.0]
74431.0,[71959.0]
48266.0,[23733.0]
23733.0,[48266.0]
81716.0,[52274.0]
52274.0,[81716.0]
47711.0,"[21979.0, 22925.0]"
21979.0,"[7632.0, 47711.0]"
22925.0,"[7632.0, 47711.0]"
34295.0,"[18051.0, 19689.0, 4109.0, 2990.0, 12820.0]"
4109.0,"[19689.0, 18051.0, 2990.0, 34295.0]"
18051.0,"[19689.0, 4109.0, 2990.0, 12820.0, 34295.0]"
19689.0,"[18051.0, 12820.0, 4109.0, 34295.0]"
2990.0,"[18051.0, 12820.0, 4109.0, 34295.0]"
16118.0,"[23821.0, 43091.0, 6517.0]"
6517.0,"[14372.0, 16118.0]"
43091.0,"[33464.0, 16118.0]"
23821.0,"[14372.0, 16118.0]"
52473.0,"[74600.0, 20779.0]"
20779.0,"[52473.0, 14319.0]"
74600.0,"[52473.0, 14319.0]"
23927.0,"[49866.0, 17469.0]"
81677.0,"[6378.0, 78875.0, 1412.0]"
78875.0,"[14593.0, 7138.0, 1412.0, 81677.0]"
1412.0,"[28497.0, 47001.0, 78875.0, 81677.0]"
6378.0,"[26821.0, 81677.0, 21791.0]"
81317.0,[67566.0]
67566.0,"[30716.0, 74084.0, 81317.0]"
47964.0,"[18528.0, 2399.0]"
18528.0,"[47964.0, 2399.0]"
78922.0,"[74435.0, 68005.0]"
74435.0,"[78922.0, 78917.0, 68005.0]"
68005.0,"[78922.0, 74435.0, 78917.0]"
81114.0,[53897.0]
53897.0,[81114.0]
72609.0,[3006.0]
3006.0,[72609.0]
81325.0,"[30362.0, 20477.0]"
20477.0,"[35361.0, 22805.0, 34155.0, 81325.0]"
30362.0,"[22249.0, 81325.0, 33524.0, 78650.0, 3773.0]"
53884.0,[74484.0]
74484.0,[53884.0]
78917.0,"[74435.0, 53757.0, 68005.0]"
53757.0,[78917.0]
67488.0,[18111.0]
18111.0,"[67488.0, 6444.0, 4528.0]"
24980.0,[931.0]
931.0,[24980.0]
81037.0,"[34345.0, 15468.0]"
15468.0,"[12021.0, 81037.0]"
34345.0,[81037.0]
81258.0,[29163.0]
29163.0,[81258.0]
25250.0,"[67338.0, 18379.0]"
47167.0,[36406.0]
20098.0,"[38000.0, 26036.0, 2949.0]"
23934.0,"[38000.0, 2949.0]"
48267.0,[74887.0]
74887.0,[48267.0]
81250.0,[30639.0]
30639.0,[81250.0]
81713.0,"[27233.0, 28922.0]"
27233.0,"[81713.0, 28922.0]"
28922.0,"[27233.0, 81713.0]"
67570.0,[21665.0]
21665.0,"[67570.0, 54406.0]"
50708.0,[74477.0]
74477.0,"[50708.0, 14382.0]"
67285.0,"[26192.0, 29989.0]"
29989.0,"[12059.0, 22812.0, 67285.0]"
71986.0,"[78032.0, 698.0]"
81061.0,[46876.0]
46876.0,[81061.0]
14593.0,[78875.0]
7138.0,"[7024.0, 28497.0, 78875.0]"
81650.0,[28635.0]
28635.0,[81650.0]
81794.0,[22827.0]
22827.0,[81794.0]
81699.0,"[24457.0, 13997.0]"
13997.0,"[24457.0, 81699.0]"
24457.0,"[81699.0, 13997.0]"
81675.0,[43202.0]
43202.0,[81675.0]
78912.0,"[32394.0, 78162.0]"
32394.0,"[78912.0, 78162.0]"
78162.0,"[78912.0, 32394.0]"
52297.0,[24086.0]
24086.0,"[52297.0, 74486.0]"
81682.0,[73960.0]
73960.0,[81682.0]
67363.0,"[25363.0, 34294.0]"
34294.0,[67363.0]
25363.0,[67363.0]
32576.0,"[32530.0, 32140.0, 44661.0, 32007.0]"
16683.0,[20507.0]
20507.0,[16683.0]
77470.0,[74052.0]
74052.0,[77470.0]
50611.0,"[44856.0, 16684.0, 13606.0]"
16684.0,"[50611.0, 13606.0]"
44856.0,[50611.0]
13606.0,"[50611.0, 16684.0]"
50215.0,[50005.0]
50005.0,[50215.0]
77482.0,[26272.0]
26272.0,[77482.0]
71978.0,"[74853.0, 189.0]"
189.0,"[24969.0, 71978.0, 46837.0, 43669.0, 74201.0]"
47457.0,"[23193.0, 31677.0, 44599.0]"
44599.0,"[47457.0, 23193.0, 31217.0]"
31677.0,[47457.0]
23193.0,"[47457.0, 1441.0, 44599.0]"
77795.0,[43782.0]
43782.0,[77795.0]
14301.0,[48387.0]
45488.0,"[45690.0, 46796.0]"
46796.0,"[45488.0, 45690.0, 21718.0]"
77428.0,[67435.0]
67435.0,[77428.0]
78170.0,"[2754.0, 3964.0]"
3964.0,"[78170.0, 6914.0, 2426.0]"
2754.0,[78170.0]
77411.0,[14635.0]
14635.0,[77411.0]
36700.0,[18146.0]
18146.0,[36700.0]
77957.0,"[8258.0, 3035.0]"
8258.0,"[3035.0, 77957.0]"
3035.0,"[56093.0, 8258.0, 77957.0]"
45514.0,[77921.0]
74323.0,[72013.0]
72013.0,[74323.0]
77942.0,[3040.0]
3040.0,[77942.0]
49801.0,[19989.0]
19989.0,[49801.0]
22433.0,"[74140.0, 21964.0]"
21964.0,[22433.0]
74140.0,[22433.0]
7078.0,[10104.0]
2153.0,"[74202.0, 20526.0]"
20526.0,"[2153.0, 34195.0]"
74202.0,[2153.0]
77934.0,"[10242.0, 22724.0]"
